x,y,url,domain
-9.426179,-11.922687,https://www.reuters.com/world/kremlin-russia-has-not-decided-whether-extend-black-sea-grain-deal-2022-11-03/,www.reuters.com
0.053165153,-17.5045,https://www.reuters.com/world/india/delhis-air-crime-against-humanity-spurs-calls-close-schools-2022-11-03/,www.reuters.com
-1.7223196,18.123867,https://www.reuters.com/lifestyle/sports/pakistan-keep-hopes-live-by-ending-south-africas-unbeaten-run-2022-11-03/,www.reuters.com
17.793346,-2.0558927,https://www.reuters.com/markets/europe/spains-october-jobless-falls-092-september-291-mln-2022-11-03/,www.reuters.com
1.0909461,-13.268971,https://www.reuters.com/business/sustainable-business/dutch-state-end-export-credit-insurance-fossil-fuel-jan-1-2022-11-03/,www.reuters.com
-18.695253,3.3822887,https://www.reuters.com/article/factcheck-biden-delaware-idUSL1N31Z1SV,www.reuters.com
-9.773348,0.59714174,https://www.reuters.com/world/bahrain-popes-message-may-get-caught-shiite-sunni-muslim-divide-2022-11-03/,www.reuters.com
10.178011,5.3405056,https://www.reuters.com/world/uk/bank-england-readies-biggest-rate-rise-since-1989-2022-11-03/,www.reuters.com
-6.289359,18.689182,https://www.reuters.com/lifestyle/sports/france-need-best-version-mbappe-tough-world-cup-campaign-looms-2022-11-03/,www.reuters.com
8.705229,2.9868045,https://www.reuters.com/markets/asia/turkeys-inflation-hits-24-year-high-855-after-rate-cuts-2022-11-03/,www.reuters.com
6.619222,-12.545592,https://www.reuters.com/technology/europe-leans-asia-homegrown-ev-batteries-2022-11-03/,www.reuters.com
-7.859465,21.442938,https://www.reuters.com/lifestyle/sports/last-chance-bundesligas-world-cup-hopefuls-shine-2022-11-03/,www.reuters.com
2.5453765,-10.721625,https://www.reuters.com/markets/commodities/analysts-cut-eu-carbon-price-forecasts-weak-economies-increased-supply-2022-11-03/,www.reuters.com
9.711652,2.0056622,https://www.reuters.com/markets/europe/battling-high-inflation-sanctions-russia-resume-rate-cutting-next-year-2022-11-03/,www.reuters.com
15.4123535,-3.9630222,https://www.reuters.com/markets/asia/chinas-services-activity-skids-october-covid-restrictions-caixin-pmi-2022-11-03/,www.reuters.com
5.390012,3.7981343,https://www.reuters.com/business/environment/martin-forecast-become-large-post-tropical-cyclone-over-north-atlantic-us-nhc-2022-11-03/,www.reuters.com
-11.973913,-7.3541527,https://www.reuters.com/world/americas/us-mexico-nuclear-cooperation-agreement-enters-into-force-2022-11-03/,www.reuters.com
-6.5183697,-6.3508306,https://www.reuters.com/technology/danish-train-standstill-saturday-caused-by-cyber-attack-2022-11-03/,www.reuters.com
-9.793024,1.3699411,https://www.reuters.com/world/middle-east/iranian-human-rights-lawyers-criticise-clerical-leaders-amid-unrest-2022-11-03/,www.reuters.com
-9.798884,0.07706044,https://www.reuters.com/world/pope-unable-walk-around-papal-plane-due-knee-pain-2022-11-03/,www.reuters.com
-4.570731,20.420536,https://www.reuters.com/lifestyle/sports/tough-test-awaits-leaders-napoli-atalanta-2022-11-03/,www.reuters.com
-10.288213,-10.093477,https://www.reuters.com/world/europe/russian-installed-official-russian-units-likely-quit-western-bank-dnipro-river-2022-11-03/,www.reuters.com
13.600125,1.0674448,https://www.reuters.com/markets/europe/futures-signal-more-losses-feds-rate-hike-view-2022-11-03/,www.reuters.com
7.1857834,-4.672298,https://www.reuters.com/business/retail-consumer/starbucks-investors-seek-specifics-incoming-ceo-union-cafe-overhauls-2022-11-03/,www.reuters.com
3.8787608,-6.396812,https://www.reuters.com/business/finance/exclusive-zambia-says-eximbank-represent-chinese-lenders-debt-talks-2022-11-03/,www.reuters.com
12.868791,0.8278094,https://www.reuters.com/markets/asia/most-gulf-markets-drop-cenbanks-toe-hawkish-fed-line-2022-11-03/,www.reuters.com
10.00425,2.1614633,https://www.reuters.com/markets/europe/central-banks-stay-firmly-rate-hike-mode-slowdown-cards-2022-11-03/,www.reuters.com
-6.564743,20.654877,https://www.reuters.com/lifestyle/sports/asensio-makes-his-case-world-cup-spot-qatar-2022-11-03/,www.reuters.com
9.388268,-13.655765,https://www.reuters.com/business/autos-transportation/saudi-crown-prince-launches-ceer-first-saudi-electric-vehicle-brand-2022-11-03/,www.reuters.com
13.368555,-8.251959,https://www.reuters.com/world/europe/aircraft-lessor-avolon-takes-legal-action-against-lloyds-insurance-2022-11-03/,www.reuters.com
-12.704833,-4.3127346,https://www.reuters.com/world/middle-east/us-issues-fresh-iran-related-sanctions-2022-11-03/,www.reuters.com
-12.66081,-0.23643078,https://www.reuters.com/legal/trump-organization-have-independent-monitor-judge-rules-2022-11-03/,www.reuters.com
5.316245,-1.8948851,https://www.reuters.com/world/uk/uk-watchdog-warns-banks-over-treatment-customers-2022-11-03/,www.reuters.com
10.047527,-1.6197884,https://www.reuters.com/markets/asia/major-gulf-stocks-track-oil-prices-asian-shares-lower-2022-11-03/,www.reuters.com
-2.2819202,-10.531873,https://www.reuters.com/business/cop/spains-la-rioja-old-vines-could-future-proof-wine-against-climate-change-2022-11-03/,www.reuters.com
-13.577501,-4.700246,https://www.reuters.com/markets/currencies/lebanon-steps-back-plan-slash-official-exchange-rate-sources-2022-11-03/,www.reuters.com
16.459837,-2.1444108,https://www.reuters.com/markets/europe/swedish-services-pmi-rises-569-points-october-silfswedbank-2022-11-03/,www.reuters.com
5.704518,-12.197415,https://www.reuters.com/business/energy/renewable-energy-firm-orsted-lifts-2022-profit-outlook-2022-11-03/,www.reuters.com
12.460797,1.1583022,https://www.reuters.com/markets/europe/european-shares-open-sharply-lower-fed-hints-higher-peak-rates-2022-11-03/,www.reuters.com
-7.1342673,-10.553066,https://www.reuters.com/world/europe/ukraines-zaporizhzhia-nuclear-plant-disconnected-grid-2022-11-03/,www.reuters.com
11.497913,1.3977954,https://www.reuters.com/markets/rates-bonds/ecb-cant-just-mirror-fed-moves-lagarde-says-2022-11-03/,www.reuters.com
11.609563,-0.64921844,https://www.reuters.com/markets/us/weary-investors-see-little-respite-fed-hike-gloom-2022-11-03/,www.reuters.com
-8.543253,19.59731,https://www.reuters.com/lifestyle/sports/tunisia-rely-familiar-venues-fans-bid-reach-second-round-2022-11-03/,www.reuters.com
-6.5743966,16.264107,https://www.reuters.com/lifestyle/sports/defiant-danes-can-point-history-dream-world-cup-glory-2022-11-03/,www.reuters.com
-5.887068,19.548264,https://www.reuters.com/lifestyle/sports/nadal-not-optimistic-about-atp-finals-chances-after-paris-exit-2022-11-03/,www.reuters.com
2.6836166,-12.001776,https://www.reuters.com/business/cop/eu-gas-emissions-end-post-covid-rise-cleaner-supply-energy-saving-study-2022-11-03/,www.reuters.com
1.5055983,-10.826407,https://www.reuters.com/business/energy/iea-calls-urgent-action-european-gas-supply-gap-2022-11-03/,www.reuters.com
11.15893,-8.034338,https://www.reuters.com/business/aerospace-defense/aircraft-lessor-aercap-raises-earnings-outlook-growing-demand-2022-11-03/,www.reuters.com
-10.536351,-6.392286,https://www.reuters.com/world/time-finalise-swedens-finlands-entry-nato-stoltenberg-says-2022-11-03/,www.reuters.com
6.824413,-4.5538135,https://www.reuters.com/markets/deals/trump-tied-spac-delays-vote-nov-22-after-falling-short-shareholder-support-2022-11-03/,www.reuters.com
10.63068,0.8639964,https://www.reuters.com/markets/us/banks-raise-fed-terminal-rate-forecasts-after-powells-hawkish-tone-2022-11-03/,www.reuters.com
4.157252,-0.6475779,https://www.reuters.com/legal/government/mastercard-asks-uk-court-reverse-ruling-millions-dead-plaintiffs-2022-11-03/,www.reuters.com
13.366495,4.4159555,https://www.reuters.com/markets/europe/ecb-warns-potential-impact-economy-spanish-banking-tax-2022-11-03/,www.reuters.com
-12.329931,-9.951191,https://www.reuters.com/world/europe/new-russian-submarine-successfully-fires-ballistic-missile-defence-ministry-2022-11-03/,www.reuters.com
10.711795,7.529559,https://www.reuters.com/breakingviews/bnp-defies-french-banks-interest-rate-malaise-2022-11-03/,www.reuters.com
4.9865675,-13.861981,https://www.reuters.com/business/energy/sempra-build-new-us-lng-plant-by-next-year-wall-street-journal-2022-11-03/,www.reuters.com
7.9765396,-14.509935,https://www.reuters.com/business/carl-icahn-owns-over-8-stake-beverage-can-maker-crown-holdings-wsj-2022-11-03/,www.reuters.com
7.3222957,-6.275706,https://www.reuters.com/breakingviews/credit-suisse-puts-first-back-into-first-boston-2022-11-03/,www.reuters.com
13.901767,-0.097072005,https://www.reuters.com/markets/europe/global-markets-view-europe-2022-11-03/,www.reuters.com
13.996766,-0.08634863,https://www.reuters.com/markets/europe/global-markets-view-usa-2022-11-03/,www.reuters.com
6.0863442,-10.8559,https://www.reuters.com/business/energy/suncor-energy-swings-third-quarter-loss-248-bln-charge-fort-hills-2022-11-03/,www.reuters.com
7.827658,-10.300682,https://www.reuters.com/business/autos-transportation/vws-seat-says-is-optimistic-finding-solutions-spains-subsidy-offer-2022-11-03/,www.reuters.com
10.603646,4.472059,https://www.reuters.com/world/uk/view-bank-england-raises-interest-rates-2022-11-03/,www.reuters.com
-11.822812,12.287831,https://www.reuters.com/lifestyle/sports/cas-upholds-quintana-disqualification-tour-de-france-2022-11-03/,www.reuters.com
9.690205,-5.369006,https://www.reuters.com/business/healthcare-pharmaceuticals/moderna-cuts-annual-sales-forecast-covid-vaccine-2022-11-03/,www.reuters.com
-18.027676,3.4838624,https://www.reuters.com/world/us/biden-heads-us-west-campaign-midterms-close-2022-11-03/,www.reuters.com
-9.800484,-9.94254,https://www.reuters.com/world/europe/key-developments-ukraines-kherson-region-since-invasion-2022-11-03/,www.reuters.com
5.87632,-6.079878,https://www.reuters.com/technology/ubs-launches-digital-bond-that-straddles-blockchain-traditional-exchanges-2022-11-03/,www.reuters.com
4.4087467,-15.6252775,https://www.reuters.com/markets/commodities/us-epa-considering-expanding-midwest-e15-gasoline-sales-sources-2022-11-03/,www.reuters.com
-4.131976,18.5519,https://www.reuters.com/lifestyle/sports/englands-chilwell-miss-world-cup-due-hamstring-injury-reports-2022-11-03/,www.reuters.com
13.981417,-6.049804,https://www.reuters.com/markets/deals/gucci-owner-kering-advanced-talks-buy-tom-ford-wsj-2022-11-03/,www.reuters.com
-13.790157,1.1749102,https://www.reuters.com/legal/government/us-labor-board-moves-nix-trump-era-union-election-rule-2022-11-03/,www.reuters.com
5.927333,-9.484322,https://www.reuters.com/business/energy/exclusive-shells-flagship-lng-trading-made-nearly-1-billion-loss-q3-sources-2022-11-03/,www.reuters.com
-0.23048629,-8.873981,https://www.reuters.com/business/cop/gaming-google-oil-firms-use-search-ads-greenwash-study-says-2022-11-03/,www.reuters.com
-9.195244,16.956095,https://www.reuters.com/lifestyle/sports/with-south-america-conquered-scalonis-argentina-eye-world-cup-glory-2022-11-03/,www.reuters.com
