x,y,url,domain
-0.20345214116669752,0.12094572113915991,https://www.cnn.com/style/article/vermeer-protest-just-add-oil-belgium-hague-prison/index.html,www.cnn.com
-0.08923034525246733,0.16503805682163117,https://www.bbc.co.uk/news/business-63468944,www.bbc.co.uk
-0.20440734455749776,-0.07002168190298742,https://www.bbc.co.uk/news/world-us-canada-63495470,www.bbc.co.uk
-0.12321678908790527,0.32860135981612926,https://www.bbc.co.uk/news/world-us-canada-63494615,www.bbc.co.uk
-0.01069633554612422,-0.18518027259934122,https://www.bbc.co.uk/news/business-63476364,www.bbc.co.uk
-0.09647049166918137,0.10005002067790296,https://www.bbc.co.uk/news/av/world-asia-india-63485932,www.bbc.co.uk
0.046686644536476564,0.19605739475549264,https://www.bbc.co.uk/news/world-asia-china-63481793,www.bbc.co.uk
-0.13520942324003976,0.12299570718594525,https://www.bbc.co.uk/news/av/world-us-canada-63435544,www.bbc.co.uk
-0.040634291736956686,0.2530153164501024,https://www.bbc.co.uk/news/world-asia-63494751,www.bbc.co.uk
-0.11395530346591189,0.27377220255184265,https://www.bbc.co.uk/news/world-latin-america-63494525,www.bbc.co.uk
-0.28264801950853985,0.011643303410417161,https://www.bbc.co.uk/news/entertainment-arts-63497428,www.bbc.co.uk
-0.12265966425371824,-0.1656378787599716,https://www.reuters.com/lifestyle/sports/statbox-soccer-argentina-world-cup-2022-11-03/,www.reuters.com
-0.26228460230906897,-0.20899787204807646,https://www.reuters.com/lifestyle/sports/adored-eriksen-talisman-dynamic-denmark-2022-11-03/,www.reuters.com
-0.1766966563505215,-0.30387631171516993,https://www.reuters.com/lifestyle/sports/statbox-soccer-australia-world-cup-2022-11-03/,www.reuters.com
-0.09604944010581405,-0.16645030660915855,https://www.reuters.com/lifestyle/sports/statbox-soccer-tunisia-world-cup-2022-11-03/,www.reuters.com
-0.09860606133538002,-0.1994287300224912,https://www.reuters.com/lifestyle/sports/statbox-soccer-poland-world-cup-2022-11-03/,www.reuters.com
-0.0874534655062523,-0.20675605468274788,https://www.reuters.com/lifestyle/sports/statbox-soccer-denmark-world-cup-2022-11-03/,www.reuters.com
0.19939919740750817,0.37453014457749023,https://www.reuters.com/markets/europe/companies-count-cost-ditching-russia-2022-11-03/,www.reuters.com
0.2475323113674483,-0.04901617914336776,https://www.reuters.com/business/autos-transportation/europe-warning-light-flashing-carmakers-dashboards-2022-11-03/,www.reuters.com
0.18163540315480053,-0.2853339310517386,https://www.reuters.com/business/retail-consumer/more-inflation-system-come-uks-sainsburys-2022-11-03/,www.reuters.com
-0.034692304935155384,-0.2038014184288913,https://www.reuters.com/lifestyle/sports/statbox-soccer-france-world-cup-2022-11-03/,www.reuters.com
-0.11237496850644735,-0.17230246809376137,https://www.reuters.com/lifestyle/sports/statbox-soccer-saudi-arabia-world-cup-2022-11-03/,www.reuters.com
-0.029961549695846197,0.42252911041148555,https://www.reuters.com/article/ukraine-crisis-warplanes-idUSKBN2RT1A6,www.reuters.com
0.087731838310829,0.0328462280342091,https://www.reuters.com/business/finance/wealthy-families-are-migrating-us-south-ubs-is-following-them-2022-11-03/,www.reuters.com
-0.14474908254549582,-0.1684017303862322,https://www.reuters.com/business/cop/how-mixing-farms-with-forests-can-help-uk-reach-net-zero-2022-11-03/,www.reuters.com
-0.27303440542679625,-0.1634612741491442,https://www.reuters.com/lifestyle/sports/australias-foley-has-world-cup-return-back-his-mind-2022-11-03/,www.reuters.com
0.20724235280195558,0.28645948471886723,https://www.reuters.com/business/energy/ukrainian-gas-company-naftogaz-first-half-loss-widens-16-bln-2022-11-03/,www.reuters.com
-0.16551950442051297,0.18876660128417438,https://www.reuters.com/world/europe/spain-exhumes-body-general-linked-garcia-lorcas-execution-2022-11-03/,www.reuters.com
-0.14775056734774972,-0.37090655525274757,https://www.reuters.com/lifestyle/sports/liverpool-chelsea-search-form-world-cup-interlude-looms-2022-11-03/,www.reuters.com
0.09698619816633841,0.28317736017891193,https://www.reuters.com/legal/agency-powers-under-threat-us-supreme-court-ftc-sec-cases-2022-11-03/,www.reuters.com
0.26969416411567754,0.17098719791958847,https://www.reuters.com/business/retail-consumer/climate-change-russia-ukraine-war-hit-global-wine-industryoiv-2022-11-03/,www.reuters.com
-0.11206753644618724,0.11575874208650751,https://www.reuters.com/world/americas/el-chapos-hometown-mexico-considers-drug-trafficking-museum-2022-11-03/,www.reuters.com
-0.06769342668959649,0.14126172946689944,https://www.reuters.com/world/americas/mexico-succession-puts-scientist-path-be-first-woman-president-2022-11-03/,www.reuters.com
0.21847454297070484,-0.2257710573683336,https://www.reuters.com/markets/us/sterling-slumps-ahead-boe-decision-after-fed-hikes-rates-again-2022-11-03/,www.reuters.com
0.15747989950291347,0.2952325963715937,https://www.reuters.com/business/cop/ukraine-war-makes-fossil-fuel-finance-pledge-tricky-italys-climate-envoy-2022-11-03/,www.reuters.com
0.2895777486885141,0.10172351752257981,https://www.reuters.com/markets/europe/russian-rouble-slides-past-62-vs-dollar-over-2-week-low-2022-11-03/,www.reuters.com
-0.10228163125784057,0.1383679463028037,https://www.reuters.com/world/americas/canada-start-targeting-draws-skilled-immigrants-next-year-2022-11-03/,www.reuters.com
0.27878428258426713,0.02446476708465292,https://www.reuters.com/world/china/china-keep-yuan-stable-says-cbank-governor-2022-11-03/,www.reuters.com
0.21707689286416032,-0.06267688925175102,https://www.reuters.com/markets/us/india-rupee-rupee-drops-after-powell-dashes-pivot-hopes-premiums-fall-2022-11-03/,www.reuters.com
0.13833619875331576,-0.03725189735995665,https://www.reuters.com/business/aerospace-defense/boeing-outlines-risky-waiting-game-new-launches-with-eye-airbus-2022-11-03/,www.reuters.com
0.32329490471874733,-0.021249727978190244,https://www.reuters.com/markets/europe/global-markets-wrapup-1-pix-2022-11-03/,www.reuters.com
-0.12395322995862697,-0.1490957663416812,https://www.reuters.com/lifestyle/sports/nba-roundup-bucks-down-pistons-again-remain-unbeaten-2022-11-03/,www.reuters.com
0.028954329616773786,0.38029166948900317,https://www.reuters.com/world/europe/world-must-stand-with-kyiv-putin-counts-general-winter-eu-says-2022-11-03/,www.reuters.com
-0.13274874539749687,-0.16323400611395825,https://www.reuters.com/lifestyle/sports/man-united-beat-sociedad-1-0-spanish-side-top-group-2022-11-03/,www.reuters.com
0.27682472223730614,-0.126313306232447,https://www.reuters.com/markets/europe/ecb-shouldnt-be-expected-match-fed-hikes-visco-says-2022-11-03/,www.reuters.com
-0.15996766417819816,-0.22928708453686758,https://www.reuters.com/lifestyle/sports/no-great-expectations-australia-side-lacking-x-factor-2022-11-03/,www.reuters.com
0.269530659507455,-0.11393742536341976,https://www.reuters.com/world/us/us-labor-market-unwavering-despite-stiff-interest-rates-hikes-2022-11-03/,www.reuters.com
-0.22668607166721916,-0.18491710182741797,https://www.reuters.com/lifestyle/sports/scotlands-ex-skipper-hogg-returns-among-six-changes-versus-fiji-2022-11-03/,www.reuters.com
-0.021350306525846147,0.041753579830267985,https://www.reuters.com/world/europe/thousands-rally-spain-demand-pay-hikes-amid-high-inflation-2022-11-03/,www.reuters.com
-0.2499622895468238,-0.15764472660179035,https://www.reuters.com/lifestyle/sports/captain-al-faraj-key-saudi-world-cup-hopes-2022-11-03/,www.reuters.com
0.16693939395247046,-0.10157218099814473,https://www.reuters.com/business/finance/polish-bank-pekao-sent-net-loss-by-payment-holidays-2022-11-03/,www.reuters.com
0.30699516365494517,0.0984497318435799,https://www.reuters.com/business/energy/energy-market-turmoil-shakes-europes-green-power-plan-2022-11-03/,www.reuters.com
-0.32320521289112386,0.16503446850499112,https://www.reuters.com/world/africa/survivors-guinea-stadium-massacre-recount-horrors-trial-unfolds-2022-11-03/,www.reuters.com
-0.20846318864238575,-0.06300830343482529,https://www.reuters.com/lifestyle/sports/korir-ready-fight-nyc-marathon-title-defence-2022-11-03/,www.reuters.com
-0.08721954234770199,0.22708920081852185,https://www.reuters.com/world/us/police-back-republican-candidates-us-midterms-even-those-jan-6-riot-2022-11-03/,www.reuters.com
0.33003645851645347,-0.12451935816566288,https://www.reuters.com/markets/europe/dollar-gains-traders-gird-higher-us-rates-2022-11-03/,www.reuters.com
-0.19371695878264583,-0.15583559885947407,https://www.reuters.com/lifestyle/sports/polands-fortunes-qatar-hinge-support-lewandowski-2022-11-03/,www.reuters.com
0.08771777257132544,0.12088674296686291,https://www.reuters.com/business/environment/us-epa-grants-50-mln-communities-improve-air-quality-monitoring-2022-11-03/,www.reuters.com
0.038389858712760565,0.18292081608866148,https://www.reuters.com/business/cop/un-chief-urges-focus-ambition-trust-egypt-climate-summit-2022-11-03/,www.reuters.com
0.15147830915814992,-0.2580944331825283,https://www.reuters.com/world/uk/bank-englands-mann-says-inflation-drivers-still-strong-2022-11-03/,www.reuters.com
0.07832682361496927,-0.053619662797942266,https://www.reuters.com/world/us/federal-reserve-rate-hikes-rival-inflation-pain-one-rural-town-2022-11-03/,www.reuters.com
-0.282976126071913,-0.2374386578626171,https://www.reuters.com/lifestyle/sports/australia-look-fearless-teen-kuol-owen-style-impact-2022-11-03/,www.reuters.com
